Med,Baltic,RR,Ori Ave,Vermont,Connecticut,Charles Place,EE,States Ave,Virginia,Penn Rail,St. James,Tenn Ave,NY Ave,Ken Ave,Indiana,Illinois,B&O Rail,Atlantic Ave,Ventnor Ave,WW,Marvin Gardins,Pacific Ave,NC Ave,Penn Ave,Short Line,Park Place,Boardwalk
0.18733333333333338,0.3746666666666666,2.6,0.5004000000000001,0.41040000000000004,0.3679999999999999,0.6028571428571429,0.21493333333333342,0.39714285714285724,0.474,2.765,0.5413333333333331,0.5351111111111109,0.6479999999999998,0.6905454545454545,0.5645454545454548,0.6299999999999999,2.31,0.6193846153846154,0.6193846153846152,0.2058666666666667,0.5039999999999999,0.5702666666666668,0.5130666666666669,0.5285000000000001,2.7,0.606,0.715
0.1666666666666667,0.4026666666666665,2.38,0.5064,0.3791999999999999,0.4146666666666665,0.6328571428571429,0.20746666666666674,0.4385714285714286,0.47550000000000003,2.58,0.5755555555555556,0.5226666666666666,0.6703999999999999,0.7265454545454543,0.567818181818182,0.5916666666666665,2.42,0.5703076923076923,0.5584615384615383,0.20586666666666673,0.5245714285714286,0.5494666666666668,0.6153333333333333,0.5407500000000001,2.335,0.648,0.825
0.20333333333333328,0.38,2.76,0.48720000000000013,0.4080000000000002,0.43733333333333335,0.5442857142857143,0.18880000000000005,0.4557142857142856,0.4650000000000001,2.665,0.5397777777777776,0.5195555555555554,0.6416,0.7641818181818185,0.5596363636363639,0.57,2.955,0.5449230769230768,0.5838461538461537,0.2114666666666667,0.5365714285714285,0.6032,0.5182666666666667,0.53375,2.31,0.6540000000000002,0.8125
0.18533333333333327,0.37866666666666654,2.705,0.5147999999999999,0.3924,0.4466666666666667,0.5542857142857145,0.21466666666666678,0.43285714285714294,0.48150000000000004,2.685,0.5102222222222221,0.5973333333333332,0.5776,0.7756363636363638,0.5776363636363638,0.6333333333333334,2.8,0.5296923076923076,0.6193846153846152,0.21600000000000005,0.5245714285714286,0.5858666666666669,0.5789333333333334,0.4585,2.55,0.6720000000000003,0.7775
0.18733333333333327,0.39999999999999986,2.655,0.4751999999999999,0.37799999999999995,0.4959999999999999,0.5542857142857144,0.16693333333333338,0.4671428571428573,0.3945000000000001,2.215,0.518,0.5459999999999999,0.6496,0.6921818181818182,0.559636363636364,0.6133333333333334,2.85,0.5584615384615386,0.5635384615384615,0.20586666666666673,0.49371428571428555,0.5581333333333335,0.6032000000000002,0.5670000000000001,2.625,0.5800000000000001,0.8475
0.18999999999999997,0.40933333333333316,2.65,0.48720000000000013,0.366,0.41599999999999987,0.5757142857142855,0.20720000000000005,0.4514285714285715,0.4635,2.36,0.49,0.5413333333333332,0.592,0.7903636363636363,0.5760000000000004,0.5266666666666666,2.46,0.6092307692307692,0.5889230769230769,0.21360000000000004,0.5468571428571429,0.5165333333333334,0.5928000000000001,0.5932499999999999,2.24,0.7460000000000001,0.705
0.21133333333333337,0.3559999999999999,2.62,0.48599999999999993,0.40680000000000016,0.42933333333333323,0.5814285714285714,0.22506666666666672,0.45857142857142863,0.4755000000000001,2.6,0.5055555555555555,0.5864444444444442,0.5871999999999998,0.7576363636363636,0.5907272727272728,0.6149999999999998,2.53,0.5940000000000002,0.5872307692307692,0.1893333333333334,0.4971428571428571,0.5876,0.5512,0.5617499999999999,2.58,0.6520000000000001,0.7225
0.18666666666666665,0.34533333333333327,3.44,0.48360000000000025,0.4272000000000001,0.4119999999999998,0.547142857142857,0.20986666666666673,0.40285714285714286,0.49199999999999994,2.92,0.5444444444444446,0.5724444444444444,0.5951999999999997,0.710181818181818,0.5498181818181821,0.5950000000000003,2.325,0.6210769230769232,0.5906153846153847,0.2045333333333333,0.5554285714285715,0.5789333333333332,0.5096,0.6159999999999999,2.48,0.706,0.755
0.18999999999999997,0.33733333333333343,2.4,0.5112,0.4284000000000001,0.44266666666666665,0.5914285714285715,0.1850666666666667,0.4314285714285714,0.42150000000000015,2.16,0.5662222222222222,0.5646666666666668,0.6159999999999998,0.7003636363636366,0.5890909090909092,0.6233333333333334,2.335,0.6210769230769233,0.5398461538461539,0.22240000000000001,0.6000000000000001,0.5720000000000001,0.5182666666666669,0.61425,2.28,0.6619999999999999,0.7175
0.17800000000000002,0.41866666666666674,2.545,0.5148,0.38879999999999987,0.452,0.56,0.22106666666666677,0.45857142857142863,0.4860000000000001,2.515,0.46044444444444443,0.5522222222222222,0.6255999999999999,0.7216363636363634,0.5890909090909096,0.5566666666666668,2.99,0.6092307692307694,0.582153846153846,0.17706666666666668,0.5125714285714286,0.5876000000000002,0.5910666666666669,0.5390000000000001,2.51,0.6040000000000002,0.7525
0.1873333333333334,0.38666666666666655,2.43,0.5016,0.39599999999999996,0.424,0.5328571428571428,0.18639999999999998,0.43714285714285717,0.4860000000000001,2.665,0.5055555555555554,0.5459999999999998,0.6175999999999999,0.7805454545454547,0.5678181818181822,0.5466666666666667,2.42,0.6583076923076923,0.5736923076923077,0.21039999999999995,0.5674285714285714,0.52,0.5598666666666667,0.6335,2.27,0.688,0.785
0.1873333333333333,0.3986666666666666,2.24,0.47279999999999994,0.4032,0.47200000000000003,0.5571428571428573,0.20853333333333335,0.45999999999999985,0.4604999999999999,2.355,0.5086666666666667,0.5615555555555554,0.6688000000000001,0.6676363636363637,0.6005454545454548,0.5916666666666667,2.655,0.5923076923076924,0.5821538461538462,0.21253333333333338,0.5468571428571426,0.6101333333333333,0.546,0.5512499999999999,2.815,0.6920000000000002,0.735
0.18866666666666665,0.3733333333333333,2.395,0.4884000000000001,0.4248000000000002,0.43866666666666654,0.5814285714285715,0.17200000000000004,0.45428571428571424,0.5220000000000001,2.86,0.521111111111111,0.5708888888888888,0.6191999999999999,0.7069090909090907,0.5023636363636367,0.6166666666666667,3.185,0.604153846153846,0.5483076923076925,0.1984,0.5228571428571428,0.5442666666666667,0.5685333333333332,0.52675,2.62,0.6400000000000001,0.855
0.20133333333333345,0.3879999999999999,2.945,0.4860000000000001,0.40679999999999994,0.43733333333333335,0.5657142857142857,0.17600000000000007,0.46142857142857124,0.47100000000000003,2.655,0.4775555555555555,0.5973333333333333,0.5919999999999999,0.7478181818181818,0.6120000000000004,0.6133333333333334,2.58,0.6549230769230769,0.5990769230769233,0.1973333333333333,0.5057142857142857,0.5876,0.5425333333333335,0.61075,2.41,0.624,0.7675
0.18599999999999997,0.3813333333333332,2.645,0.4908000000000001,0.42479999999999996,0.42399999999999993,0.5842857142857141,0.19520000000000007,0.45714285714285713,0.47700000000000004,2.465,0.48999999999999994,0.5459999999999998,0.576,0.7380000000000002,0.5989090909090912,0.62,2.75,0.5550769230769232,0.5533846153846153,0.20426666666666674,0.5382857142857143,0.5858666666666665,0.5806666666666668,0.5425,2.215,0.6780000000000002,0.81
0.17600000000000002,0.352,3.015,0.47400000000000025,0.4104,0.4693333333333335,0.5414285714285714,0.20586666666666667,0.44000000000000006,0.45899999999999985,3.07,0.5039999999999999,0.5724444444444443,0.6223999999999998,0.7232727272727273,0.5743636363636366,0.5716666666666665,2.475,0.5770769230769229,0.5669230769230769,0.2389333333333334,0.5554285714285713,0.5304000000000001,0.6083999999999999,0.59325,1.995,0.6700000000000002,0.8225
0.1959999999999999,0.3400000000000001,2.78,0.5280000000000001,0.4392000000000001,0.42799999999999977,0.5714285714285716,0.2021333333333334,0.4600000000000001,0.4379999999999999,3.01,0.549111111111111,0.5537777777777778,0.6063999999999999,0.7772727272727272,0.5890909090909092,0.5716666666666665,2.97,0.6126153846153845,0.5466153846153847,0.23226666666666668,0.5468571428571429,0.5182666666666668,0.5459999999999998,0.5845000000000001,2.29,0.6439999999999999,0.695
0.1820000000000001,0.4160000000000001,2.13,0.49560000000000004,0.42120000000000013,0.44133333333333313,0.5485714285714286,0.1968,0.4528571428571429,0.4695000000000002,2.705,0.5055555555555556,0.48222222222222216,0.6192000000000002,0.7396363636363639,0.5334545454545457,0.5650000000000002,3.005,0.5990769230769231,0.6329230769230767,0.18986666666666666,0.5039999999999999,0.5997333333333336,0.5252,0.6265000000000001,2.095,0.6920000000000001,0.735
0.16933333333333336,0.396,2.55,0.5292,0.44520000000000004,0.43599999999999994,0.5814285714285714,0.19653333333333337,0.4185714285714286,0.41700000000000004,2.705,0.5724444444444445,0.5708888888888888,0.5951999999999998,0.7429090909090909,0.6283636363636365,0.5399999999999998,2.8,0.6176923076923078,0.5906153846153848,0.19840000000000002,0.5742857142857142,0.5512000000000001,0.5876,0.58625,2.755,0.682,0.8475
0.18066666666666664,0.37866666666666654,2.575,0.47880000000000017,0.41280000000000006,0.43199999999999983,0.5685714285714286,0.19679999999999997,0.42857142857142855,0.4035,2.61,0.5646666666666667,0.4915555555555555,0.6319999999999999,0.6660000000000003,0.6185454545454546,0.5983333333333333,2.72,0.6329230769230769,0.5703076923076922,0.1952000000000001,0.5605714285714282,0.5979999999999999,0.5529333333333333,0.56,2.305,0.722,0.75
0.20066666666666663,0.3533333333333332,2.445,0.5364000000000001,0.37799999999999995,0.44799999999999995,0.5385714285714286,0.23120000000000004,0.3985714285714287,0.46799999999999997,2.805,0.5195555555555555,0.5848888888888887,0.5967999999999999,0.7314545454545458,0.5432727272727276,0.6083333333333334,2.505,0.5787692307692307,0.5855384615384616,0.20346666666666663,0.5468571428571426,0.5234666666666667,0.5685333333333332,0.5635,2.27,0.6820000000000002,0.7475
0.1906666666666666,0.41866666666666674,1.905,0.5292000000000002,0.4356000000000001,0.4066666666666666,0.5842857142857142,0.20800000000000005,0.47428571428571437,0.444,2.4,0.5086666666666666,0.602,0.6111999999999999,0.7020000000000002,0.6038181818181819,0.5783333333333335,2.93,0.6007692307692307,0.5720000000000001,0.20879999999999999,0.5417142857142856,0.5477333333333334,0.5408,0.56525,2.155,0.6960000000000001,0.7575
0.19066666666666662,0.3533333333333332,2.97,0.4992000000000001,0.38520000000000004,0.40133333333333326,0.57,0.2504,0.41285714285714287,0.4695,2.585,0.5055555555555555,0.5615555555555555,0.6095999999999997,0.7069090909090909,0.5743636363636366,0.6383333333333334,2.91,0.5263076923076924,0.555076923076923,0.24426666666666666,0.5605714285714285,0.5598666666666666,0.5841333333333334,0.6054999999999999,2.765,0.6679999999999998,0.78
0.17200000000000004,0.35999999999999993,2.485,0.5172000000000002,0.38040000000000007,0.4426666666666666,0.5457142857142858,0.2053333333333333,0.4457142857142857,0.4664999999999999,2.635,0.546,0.5740000000000001,0.6015999999999999,0.7969090909090909,0.5449090909090912,0.6050000000000002,3.04,0.561846153846154,0.5567692307692308,0.24026666666666668,0.5571428571428572,0.5962666666666667,0.5477333333333336,0.5827500000000001,2.135,0.6360000000000002,0.82
0.2,0.3453333333333334,2.535,0.4680000000000002,0.4068,0.4933333333333335,0.5485714285714288,0.16933333333333336,0.4414285714285716,0.5009999999999999,2.505,0.5102222222222221,0.5319999999999998,0.6671999999999997,0.7069090909090907,0.567818181818182,0.5983333333333334,2.88,0.5499999999999999,0.6210769230769229,0.19573333333333343,0.538285714285714,0.5841333333333335,0.5789333333333332,0.6019999999999999,2.42,0.5519999999999999,0.7875
0.1806666666666667,0.37066666666666676,2.99,0.4848000000000001,0.4236000000000001,0.43999999999999984,0.5957142857142859,0.19359999999999997,0.4542857142857143,0.462,2.33,0.5351111111111109,0.588,0.6303999999999998,0.7559999999999998,0.5792727272727274,0.5583333333333332,2.66,0.6363076923076922,0.5838461538461539,0.22000000000000008,0.4851428571428571,0.6066666666666669,0.546,0.61075,2.02,0.632,0.7925
0.18933333333333344,0.35333333333333333,2.53,0.5112000000000001,0.4008,0.41466666666666674,0.6157142857142859,0.19786666666666666,0.4357142857142857,0.444,2.4,0.5273333333333333,0.5786666666666666,0.5648000000000001,0.7560000000000001,0.6038181818181819,0.5833333333333333,2.47,0.5855384615384616,0.588923076923077,0.20480000000000007,0.5434285714285714,0.5616,0.5789333333333335,0.5512499999999999,2.4,0.64,0.81
0.18133333333333332,0.38799999999999973,2.405,0.5124000000000002,0.3767999999999999,0.4426666666666668,0.5714285714285715,0.20080000000000006,0.41571428571428565,0.40649999999999986,2.345,0.5008888888888887,0.5553333333333332,0.6639999999999998,0.7510909090909091,0.5678181818181818,0.615,2.805,0.5787692307692307,0.6159999999999999,0.19520000000000007,0.538285714285714,0.546,0.5754666666666668,0.5425,2.45,0.59,0.7225
0.18799999999999997,0.3759999999999999,2.38,0.5028,0.39599999999999996,0.4653333333333333,0.5342857142857143,0.22320000000000012,0.43142857142857133,0.42599999999999993,2.615,0.5693333333333332,0.5335555555555556,0.6080000000000001,0.7003636363636364,0.5776363636363638,0.565,2.355,0.594,0.5889230769230769,0.20213333333333344,0.5760000000000002,0.5702666666666667,0.5408000000000002,0.55475,2.485,0.6519999999999999,0.755
0.19133333333333336,0.34533333333333344,2.805,0.5124000000000002,0.3624,0.4386666666666668,0.5657142857142857,0.21413333333333337,0.4271428571428571,0.44850000000000007,2.41,0.5428888888888889,0.5568888888888887,0.6304,0.7494545454545454,0.5465454545454547,0.5816666666666667,3.01,0.6109230769230769,0.6041538461538462,0.19013333333333338,0.5622857142857145,0.5841333333333334,0.5494666666666668,0.5652499999999999,2.205,0.6859999999999999,0.72
0.18866666666666665,0.39333333333333337,2.33,0.5136000000000001,0.40800000000000003,0.4253333333333332,0.5614285714285715,0.22053333333333336,0.42571428571428555,0.4709999999999999,2.14,0.5242222222222223,0.5444444444444444,0.6384000000000001,0.6496363636363638,0.5743636363636366,0.6000000000000002,2.615,0.5635384615384615,0.5821538461538461,0.21946666666666664,0.5211428571428569,0.6136,0.5772000000000002,0.5110000000000001,2.475,0.6640000000000001,0.7225
0.1973333333333333,0.396,2.88,0.5016000000000002,0.40680000000000005,0.4293333333333335,0.5242857142857144,0.20800000000000007,0.4200000000000001,0.48,2.56,0.546,0.500888888888889,0.6831999999999999,0.7085454545454547,0.5727272727272731,0.6266666666666665,3.055,0.6160000000000001,0.5618461538461538,0.20506666666666667,0.509142857142857,0.5789333333333334,0.5373333333333334,0.5460000000000002,2.675,0.6119999999999999,0.7275
0.20800000000000002,0.392,1.86,0.5124000000000002,0.4152000000000001,0.37999999999999995,0.5714285714285715,0.2450666666666667,0.4214285714285714,0.4365,2.845,0.5257777777777777,0.6128888888888889,0.6400000000000001,0.7134545454545453,0.549818181818182,0.6116666666666667,2.425,0.654923076923077,0.5973846153846154,0.20320000000000005,0.5194285714285715,0.5910666666666665,0.6118666666666666,0.5512499999999999,1.95,0.6579999999999999,0.76
0.1733333333333334,0.3853333333333333,2.775,0.4824000000000001,0.42840000000000017,0.42933333333333323,0.5871428571428569,0.23706666666666673,0.3871428571428572,0.4815,2.475,0.5117777777777779,0.5351111111111112,0.5871999999999999,0.7020000000000002,0.6005454545454547,0.5716666666666668,2.915,0.5804615384615385,0.6244615384615384,0.17520000000000008,0.5382857142857145,0.5633333333333335,0.5823999999999999,0.6142499999999999,2.495,0.6359999999999999,0.845
0.192,0.3773333333333331,2.435,0.49079999999999996,0.3672000000000001,0.5346666666666666,0.532857142857143,0.2085333333333333,0.47428571428571425,0.44999999999999996,2.625,0.4682222222222222,0.5397777777777777,0.6544,0.7772727272727273,0.5220000000000001,0.6033333333333333,2.29,0.6464615384615384,0.6396923076923077,0.22693333333333335,0.48857142857142866,0.5598666666666666,0.5165333333333334,0.6247499999999999,2.145,0.6119999999999998,0.7425
0.19599999999999995,0.4026666666666667,2.595,0.5088000000000001,0.426,0.4333333333333331,0.5314285714285715,0.2186666666666667,0.43142857142857144,0.477,2.5,0.5288888888888887,0.5319999999999999,0.6032000000000001,0.738,0.5743636363636366,0.6149999999999999,2.825,0.5381538461538462,0.5990769230769228,0.21280000000000007,0.5365714285714285,0.5806666666666667,0.5165333333333336,0.57925,2.17,0.616,0.86
0.19000000000000003,0.40666666666666657,2.505,0.4991999999999999,0.43079999999999996,0.424,0.5800000000000001,0.20320000000000008,0.42571428571428555,0.4485,2.6,0.518,0.5724444444444444,0.6559999999999999,0.6954545454545454,0.6038181818181821,0.5866666666666664,2.795,0.6058461538461539,0.5483076923076924,0.2309333333333333,0.5571428571428572,0.6188000000000001,0.5234666666666669,0.5337500000000001,2.245,0.652,0.7025
0.17933333333333334,0.37599999999999995,2.57,0.5556000000000001,0.3612,0.4413333333333335,0.557142857142857,0.21520000000000003,0.4471428571428573,0.4380000000000001,2.795,0.5693333333333331,0.5879999999999999,0.6079999999999998,0.769090909090909,0.6578181818181819,0.555,2.84,0.588923076923077,0.5838461538461538,0.2317333333333334,0.5571428571428574,0.5806666666666667,0.5425333333333334,0.5722500000000001,2.245,0.6039999999999999,0.7775
0.172,0.39466666666666655,2.67,0.5076,0.36840000000000006,0.45466666666666666,0.5628571428571427,0.21466666666666662,0.46285714285714286,0.441,2.78,0.5522222222222222,0.5148888888888891,0.5983999999999999,0.7559999999999999,0.5514545454545455,0.5616666666666666,2.66,0.5567692307692309,0.583846153846154,0.19786666666666666,0.5502857142857143,0.5390666666666667,0.5980000000000001,0.5495,2.375,0.7100000000000002,0.7425
0.17000000000000004,0.38000000000000006,2.155,0.5004000000000002,0.39599999999999996,0.42133333333333334,0.5785714285714285,0.1888000000000001,0.4242857142857143,0.4755,2.52,0.4946666666666667,0.5926666666666667,0.5888,0.7641818181818181,0.5629090909090911,0.57,3.195,0.6024615384615385,0.5821538461538459,0.24160000000000006,0.5622857142857142,0.5529333333333334,0.5772000000000002,0.55125,2.755,0.7080000000000001,0.8325
0.19000000000000003,0.3506666666666666,2.345,0.5244000000000002,0.4092,0.4533333333333332,0.5585714285714286,0.2157333333333334,0.46285714285714286,0.43200000000000005,2.35,0.5117777777777778,0.5319999999999997,0.608,0.8329090909090909,0.518727272727273,0.5750000000000001,3.045,0.5787692307692308,0.6295384615384614,0.212,0.5828571428571431,0.5044,0.5061333333333333,0.5809999999999998,2.36,0.7019999999999998,0.675
0.204,0.35600000000000004,3.025,0.5076000000000002,0.3660000000000001,0.4053333333333333,0.6442857142857144,0.21013333333333337,0.37571428571428567,0.46049999999999996,2.595,0.48066666666666685,0.5257777777777776,0.6752000000000001,0.7085454545454546,0.5514545454545456,0.6016666666666667,2.645,0.5229230769230769,0.6227692307692311,0.19093333333333334,0.5845714285714284,0.5459999999999999,0.5286666666666668,0.5232499999999998,2.15,0.7140000000000001,0.7675
0.19933333333333333,0.4239999999999998,2.415,0.45720000000000005,0.35160000000000013,0.44133333333333324,0.5514285714285714,0.23413333333333342,0.4228571428571428,0.42449999999999993,2.365,0.5677777777777778,0.5351111111111111,0.6799999999999998,0.7265454545454544,0.6087272727272727,0.575,2.995,0.5584615384615386,0.5821538461538462,0.21360000000000007,0.581142857142857,0.5026666666666667,0.5494666666666667,0.5984999999999999,2.16,0.6140000000000001,0.7
0.17866666666666667,0.3546666666666667,2.935,0.5124000000000001,0.384,0.3973333333333332,0.597142857142857,0.17626666666666668,0.42999999999999994,0.46799999999999997,2.455,0.5195555555555552,0.6004444444444446,0.6080000000000001,0.7216363636363639,0.5841818181818182,0.6066666666666667,2.575,0.5686153846153846,0.6058461538461537,0.21493333333333348,0.5314285714285714,0.6101333333333333,0.5875999999999999,0.53375,2.365,0.7180000000000001,0.7425
0.19066666666666673,0.3746666666666667,2.255,0.4872000000000001,0.41040000000000004,0.4599999999999999,0.5714285714285713,0.18160000000000004,0.4185714285714286,0.4664999999999999,2.675,0.4977777777777777,0.5708888888888889,0.6175999999999999,0.7805454545454548,0.5596363636363642,0.58,2.925,0.5973846153846153,0.5787692307692306,0.22186666666666668,0.5434285714285715,0.5581333333333334,0.5737333333333333,0.55825,2.645,0.6239999999999999,0.7525
0.2093333333333334,0.3586666666666668,2.23,0.4476,0.44040000000000007,0.44933333333333314,0.5785714285714286,0.19546666666666668,0.44857142857142845,0.42599999999999993,3.015,0.521111111111111,0.5382222222222223,0.6287999999999999,0.6938181818181818,0.5580000000000004,0.5850000000000001,2.665,0.6346153846153847,0.5635384615384617,0.20293333333333335,0.5742857142857143,0.5442666666666668,0.6118666666666666,0.63175,2.605,0.62,0.7125
0.2106666666666667,0.4253333333333332,2.37,0.48119999999999996,0.36479999999999996,0.4146666666666667,0.537142857142857,0.21360000000000007,0.4357142857142858,0.48,2.36,0.5257777777777778,0.5724444444444444,0.5808000000000001,0.6790909090909091,0.6201818181818183,0.5833333333333331,2.895,0.6058461538461539,0.5855384615384616,0.21173333333333336,0.5451428571428572,0.5217333333333334,0.5217333333333335,0.5687499999999998,2.56,0.662,0.705
0.19933333333333336,0.3853333333333335,2.2,0.47160000000000013,0.414,0.4013333333333333,0.607142857142857,0.22560000000000005,0.4142857142857144,0.4395,2.655,0.5242222222222221,0.5864444444444442,0.5584,0.7658181818181816,0.541636363636364,0.5733333333333335,2.84,0.5787692307692308,0.5973846153846154,0.2242666666666667,0.5605714285714285,0.5771999999999999,0.5148,0.5880000000000001,2.565,0.616,0.7475
0.18933333333333338,0.3653333333333333,1.995,0.49920000000000003,0.4164,0.4333333333333334,0.5100000000000001,0.19306666666666672,0.4028571428571428,0.4470000000000001,2.265,0.5895555555555557,0.5133333333333332,0.5903999999999998,0.7739999999999999,0.5760000000000004,0.5683333333333332,3.055,0.5466153846153845,0.5872307692307693,0.2341333333333333,0.5348571428571427,0.5356000000000001,0.5564000000000001,0.5950000000000001,2.78,0.6559999999999999,0.8
